personid,male,yr_married,edu,noedu,primary,hs,degree,edcat,yrmove1,agewhenmoved1,upmove1,downmove1,neutralmove1,provcape,provkzn,provgaufree,provref,endjob1_1,endjob1_2,endjob1_3,endjob1_4,endjob1_5,totlifeyrs,calyear,event,spell,dspell2,dspell3,dspell4,dspell5,dspell6,dspell7,dspell8more,duration,dur1,dur2,dur3,dur4,dur5_6,dur7_8,dur9_10,dur11up,dur2_down,dur2_neut,dur2_ejob1_1,dur2_ejob1_2,dur2_ejob1_3,dur2_ejob1_4,dur3_down,dur3_neut,dur3_ejob1_1,dur3_ejob1_2,dur3_ejob1_3,dur3_ejob1_4,dur4_down,dur4_neut,dur4_ejob1_1,dur4_ejob1_2,dur4_ejob1_3,dur4_ejob1_4,dur5_6_down,dur5_6_neut,dur5_6_ejob1_1,dur5_6_ejob1_2,dur5_6_ejob1_3,dur5_6_ejob1_4,dur7_8_down,dur7_8_neut,dur7_8_ejob1_1,dur7_8_ejob1_2,dur7_8_ejob1_3,dur7_8_ejob1_4,dur9_10_down,dur9_10_neut,dur9_10_ejob1_1,dur9_10_ejob1_2,dur9_10_ejob1_3,dur9_10_ejob1_4,dur11up_down,dur11up_neut,dur11up_ejob1_1,dur11up_ejob1_2,dur11up_ejob1_3,dur11up_ejob1_4,censor,priormove,province,urbanplace,yrpre1976,yrpre1986,yrpre1994,yrpost1994,age,lagage,mrg_event,mrg_status,hs_byyr,degree_byyr
183,0,1997,12,0,0,1,0,2,1987,17,1,0,0,1,0,0,0,0,1,0,0,0,13,1988,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,18,17,0,0,0,0
183,0,1997,12,0,0,1,0,2,1987,17,1,0,0,1,0,0,0,0,1,0,0,0,13,1989,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,19,17,0,0,0,0
183,0,1997,12,0,0,1,0,2,1987,17,1,0,0,1,0,0,0,0,1,0,0,0,13,1990,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,20,17,0,0,0,0
183,0,1997,12,0,0,1,0,2,1987,17,1,0,0,1,0,0,0,0,1,0,0,0,13,1991,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,21,17,0,0,0,0
183,0,1997,12,0,0,1,0,2,1987,17,1,0,0,1,0,0,0,0,1,0,0,0,13,1992,0,2,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,22,17,0,0,0,0
183,0,1997,12,0,0,1,0,2,1987,17,1,0,0,1,0,0,0,0,1,0,0,0,13,1993,0,2,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,23,17,0,0,0,0
183,0,1997,12,0,0,1,0,2,1987,17,1,0,0,1,0,0,0,0,1,0,0,0,13,1994,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,1,24,17,0,0,0,0
183,0,1997,12,0,0,1,0,2,1987,17,1,0,0,1,0,0,0,0,1,0,0,0,13,1995,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,1,25,17,0,0,0,0
183,0,1997,12,0,0,1,0,2,1987,17,1,0,0,1,0,0,0,0,1,0,0,0,13,1996,0,2,1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,1,26,17,0,0,0,0
183,0,1997,12,0,0,1,0,2,1987,17,1,0,0,1,0,0,0,0,1,0,0,0,13,1997,0,2,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,1,27,17,1,0,0,0
183,0,1997,12,0,0,1,0,2,1987,17,1,0,0,1,0,0,0,0,1,0,0,0,13,1998,0,2,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0,1,28,17,0,1,0,0
183,0,1997,12,0,0,1,0,2,1987,17,1,0,0,1,0,0,0,0,1,0,0,0,13,1999,0,2,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0,1,29,17,0,1,0,0
183,0,1997,12,0,0,1,0,2,1987,17,1,0,0,1,0,0,0,0,1,0,0,0,13,2000,0,2,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,1,0,0,0,1,30,17,0,1,0,0
185,0,9999,13,0,0,0,1,3,1998,30,0,0,1,1,0,0,0,1,0,0,0,0,2,1999,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,31,30,0,0,0,0
185,0,9999,13,0,0,0,1,3,1998,30,0,0,1,1,0,0,0,1,0,0,0,0,2,2000,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,32,30,0,0,0,0
187,0,9999,10,0,0,1,0,2,1999,21,0,0,1,1,0,0,0,0,0,0,0,1,1,2000,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,22,21,0,0,0,0
188,0,9999,12,0,0,1,0,2,1984,20,0,0,1,1,0,0,0,0,0,0,1,0,16,1985,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,21,20,0,0,0,0
188,0,9999,12,0,0,1,0,2,1984,20,0,0,1,1,0,0,0,0,0,0,1,0,16,1986,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,22,20,0,0,0,0
188,0,9999,12,0,0,1,0,2,1984,20,0,0,1,1,0,0,0,0,0,0,1,0,16,1987,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,23,20,0,0,0,0
188,0,9999,12,0,0,1,0,2,1984,20,0,0,1,1,0,0,0,0,0,0,1,0,16,1988,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,24,20,0,0,0,0
188,0,9999,12,0,0,1,0,2,1984,20,0,0,1,1,0,0,0,0,0,0,1,0,16,1989,0,2,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,25,20,0,0,0,0
188,0,9999,12,0,0,1,0,2,1984,20,0,0,1,1,0,0,0,0,0,0,1,0,16,1990,0,2,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,26,20,0,0,0,0
188,0,9999,12,0,0,1,0,2,1984,20,0,0,1,1,0,0,0,0,0,0,1,0,16,1991,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,27,20,0,0,0,0
188,0,9999,12,0,0,1,0,2,1984,20,0,0,1,1,0,0,0,0,0,0,1,0,16,1992,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,28,20,0,0,0,0
188,0,9999,12,0,0,1,0,2,1984,20,0,0,1,1,0,0,0,0,0,0,1,0,16,1993,0,2,1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,29,20,0,0,0,0
188,0,9999,12,0,0,1,0,2,1984,20,0,0,1,1,0,0,0,0,0,0,1,0,16,1994,0,2,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,30,20,0,0,0,0
188,0,9999,12,0,0,1,0,2,1984,20,0,0,1,1,0,0,0,0,0,0,1,0,16,1995,0,2,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,0,0,0,1,31,20,0,0,0,0
188,0,9999,12,0,0,1,0,2,1984,20,0,0,1,1,0,0,0,0,0,0,1,0,16,1996,0,2,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,0,0,0,1,32,20,0,0,0,0
188,0,9999,12,0,0,1,0,2,1984,20,0,0,1,1,0,0,0,0,0,0,1,0,16,1997,0,2,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,0,0,0,1,33,20,0,0,0,0
188,0,9999,12,0,0,1,0,2,1984,20,0,0,1,1,0,0,0,0,0,0,1,0,16,1998,0,2,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,0,0,0,1,34,20,0,0,0,0
188,0,9999,12,0,0,1,0,2,1984,20,0,0,1,1,0,0,0,0,0,0,1,0,16,1999,0,2,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,0,0,0,1,35,20,0,0,0,0
188,0,9999,12,0,0,1,0,2,1984,20,0,0,1,1,0,0,0,0,0,0,1,0,16,2000,0,2,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,1,0,0,0,1,36,20,0,0,0,0
189,0,1997,12,0,0,1,0,2,1988,16,0,0,1,1,0,0,0,0,0,0,0,1,12,1989,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,17,16,0,0,0,0
189,0,1997,12,0,0,1,0,2,1988,16,0,0,1,1,0,0,0,0,0,0,0,1,12,1990,1,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,18,17,0,0,0,0
189,0,1997,12,0,0,1,0,2,1988,16,0,0,1,1,0,0,0,0,0,0,0,1,12,1991,1,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,19,18,0,0,0,0
189,0,1997,12,0,0,1,0,2,1988,16,0,0,1,1,0,0,0,0,0,0,0,1,12,1992,0,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,20,19,0,0,0,0
189,0,1997,12,0,0,1,0,2,1988,16,0,0,1,1,0,0,0,0,0,0,0,1,12,1993,0,5,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,21,19,0,0,0,0
189,0,1997,12,0,0,1,0,2,1988,16,0,0,1,1,0,0,0,0,0,0,0,1,12,1994,0,5,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,22,19,0,0,0,0
189,0,1997,12,0,0,1,0,2,1988,16,0,0,1,1,0,0,0,0,0,0,0,1,12,1995,0,5,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,23,19,0,0,0,0
189,0,1997,12,0,0,1,0,2,1988,16,0,0,1,1,0,0,0,0,0,0,0,1,12,1996,1,5,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,24,19,0,0,0,0
189,0,1997,12,0,0,1,0,2,1988,16,0,0,1,1,0,0,0,0,0,0,0,1,12,1997,1,6,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,25,24,1,0,0,0
189,0,1997,12,0,0,1,0,2,1988,16,0,0,1,1,0,0,0,0,0,0,0,1,12,1998,0,7,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,26,25,0,1,0,0
189,0,1997,12,0,0,1,0,2,1988,16,0,0,1,1,0,0,0,0,0,0,0,1,12,1999,0,7,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,27,25,0,1,0,0
189,0,1997,12,0,0,1,0,2,1988,16,0,0,1,1,0,0,0,0,0,0,0,1,12,2000,0,7,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,28,25,0,1,0,0
191,0,9999,13,0,0,0,1,3,1984,14,0,0,1,1,0,0,0,0,0,0,0,1,16,1985,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,15,14,0,0,1,0
191,0,9999,13,0,0,0,1,3,1984,14,0,0,1,1,0,0,0,0,0,0,0,1,16,1986,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,16,14,0,0,1,0
191,0,9999,13,0,0,0,1,3,1984,14,0,0,1,1,0,0,0,0,0,0,0,1,16,1987,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,17,14,0,0,0,1
191,0,9999,13,0,0,0,1,3,1984,14,0,0,1,1,0,0,0,0,0,0,0,1,16,1988,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,18,14,0,0,0,0
191,0,9999,13,0,0,0,1,3,1984,14,0,0,1,1,0,0,0,0,0,0,0,1,16,1989,1,2,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,19,14,0,0,0,0
191,0,9999,13,0,0,0,1,3,1984,14,0,0,1,1,0,0,0,0,0,0,0,1,16,1990,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,20,19,0,0,0,0
191,0,9999,13,0,0,0,1,3,1984,14,0,0,1,1,0,0,0,0,0,0,0,1,16,1991,1,3,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,21,19,0,0,0,0
191,0,9999,13,0,0,0,1,3,1984,14,0,0,1,1,0,0,0,0,0,0,0,1,16,1992,0,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,22,21,0,0,0,0
191,0,9999,13,0,0,0,1,3,1984,14,0,0,1,1,0,0,0,0,0,0,0,1,16,1993,0,4,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,23,21,0,0,0,0
191,0,9999,13,0,0,0,1,3,1984,14,0,0,1,1,0,0,0,0,0,0,0,1,16,1994,0,4,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,24,21,0,0,0,0
191,0,9999,13,0,0,0,1,3,1984,14,0,0,1,1,0,0,0,0,0,0,0,1,16,1995,1,4,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,25,21,0,0,0,0
191,0,9999,13,0,0,0,1,3,1984,14,0,0,1,1,0,0,0,0,0,0,0,1,16,1996,0,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,26,25,0,0,0,0
191,0,9999,13,0,0,0,1,3,1984,14,0,0,1,1,0,0,0,0,0,0,0,1,16,1997,0,5,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,27,25,0,0,0,0
191,0,9999,13,0,0,0,1,3,1984,14,0,0,1,1,0,0,0,0,0,0,0,1,16,1998,0,5,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,28,25,0,0,0,0
191,0,9999,13,0,0,0,1,3,1984,14,0,0,1,1,0,0,0,0,0,0,0,1,16,1999,0,5,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,29,25,0,0,0,0
191,0,9999,13,0,0,0,1,3,1984,14,0,0,1,1,0,0,0,0,0,0,0,1,16,2000,0,5,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,30,25,0,0,0,0
193,0,9999,9,0,0,1,0,2,1983,25,0,0,1,1,0,0,0,0,0,0,1,0,17,1984,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,26,25,0,0,0,0
193,0,9999,9,0,0,1,0,2,1983,25,0,0,1,1,0,0,0,0,0,0,1,0,17,1985,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,27,25,0,0,0,0
193,0,9999,9,0,0,1,0,2,1983,25,0,0,1,1,0,0,0,0,0,0,1,0,17,1986,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,28,25,0,0,0,0
193,0,9999,9,0,0,1,0,2,1983,25,0,0,1,1,0,0,0,0,0,0,1,0,17,1987,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,29,25,0,0,0,0
193,0,9999,9,0,0,1,0,2,1983,25,0,0,1,1,0,0,0,0,0,0,1,0,17,1988,0,2,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,30,25,0,0,0,0
193,0,9999,9,0,0,1,0,2,1983,25,0,0,1,1,0,0,0,0,0,0,1,0,17,1989,0,2,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,31,25,0,0,0,0
