v0303,v0304,v0331,v0332,v0333,v0336,v0341,v0342,v0343,v0346,v0351,v0352,v0353,v0356,v0361,v0362,v0363,v0366,v0371,v0372,v0373,v0376,v0381,v0382,v0383,v0386,v0391,v0392,v0393,v0396,v0401,v0402,v0403,v0406,v0411,v0412,v0413,v0416,v0421,v0422,v0423,v0426,personid,male,birthyear,ageatsurvey,birthplaceurban,birthplaceprov,yr_married,edu,noedu,primary,hs,degree,edcat,totmoves,begprov,begplaceurban,jobbefore1,jobafter1,mt1cat,yrmove1,agewhenmoved1,upmove1,downmove1,neutralmove1,prov1,prov2,prov3,prov4,prov5,prov6,prov7,prov8,prov9,prov10,startjob1,startjob2,startjob3,startjob4,startjob5,mvetype1,mvetype2,mvetype3,mvetype4
KwaZulu-,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,511,Urban,1993,1351,0,1964,35,1,4,1992,12,0,0,1,0,2,1,4,1,3,2,1,1993,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
KwaZulu-,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,511,Urban,1978,1354,1,1950,49,0,4,1978,10,0,0,1,0,2,1,4,1,2,2,3,1978,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Eastern ,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,511,Urban,1991,1357,0,1960,39,0,3,1990,10,0,0,1,0,2,1,4,1,4,1,3,1991,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
KwaZulu-,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,511,Urban,1980,1358,0,1960,39,1,4,1983,13,0,0,0,1,3,1,4,1,1,1,1,1980,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
KwaZulu-,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,511,Urban,1990,1360,1,1968,31,0,4,9999,13,0,0,0,1,3,1,4,1,1,1,3,1990,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
KwaZulu-,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,511,Urban,1997,1362,1,1966,33,1,4,1994,13,0,0,0,1,3,1,4,1,1,1,1,1997,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
KwaZulu-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,511,Urban,1990,1365,0,1978,21,0,4,9999,10,0,0,1,0,2,1,4,1,4,4,3,1990,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
KwaZulu-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,511,Urban,1980,1374,1,1963,36,0,4,1980,11,0,0,1,0,2,1,4,1,2,2,3,1980,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
KwaZulu-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,511,Urban,1994,1375,1,1968,31,1,4,1987,13,0,0,0,1,3,1,4,1,1,1,1,1994,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
KwaZulu-,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,506,Rural,1997,1376,1,1974,26,0,4,9999,6,0,1,0,0,1,1,4,0,3,2,4,1997,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
KwaZulu-,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,506,Rural,1996,1378,1,1973,27,1,4,9999,12,0,0,1,0,2,1,4,0,4,2,2,1996,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Eastern ,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,506,Rural,1992,1379,1,1966,34,0,3,1984,3,0,1,0,0,1,1,4,0,3,2,4,1992,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
KwaZulu-,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,506,Rural,1993,1381,1,1969,31,1,4,9999,10,0,0,1,0,2,1,4,0,4,2,2,1993,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Eastern ,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,506,Rural,1993,1382,1,1973,26,0,3,9999,8,0,0,1,0,2,1,4,0,3,2,4,1993,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
KwaZulu-,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,506,Rural,1993,1383,0,1974,26,0,4,1993,9,0,0,1,0,2,1,4,0,4,4,4,1993,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
KwaZulu-,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,506,Rural,1994,1384,1,1970,30,1,4,9999,11,0,0,1,0,2,1,4,0,4,2,2,1994,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
KwaZulu-,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,506,Rural,1996,1385,1,1976,24,0,4,9999,6,0,1,0,0,1,1,4,0,3,2,4,1996,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
KwaZulu-,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,506,Rural,1978,1393,0,1960,39,0,4,1977,13,0,0,0,1,3,1,4,0,1,1,4,1978,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
KwaZulu-,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,501,Urban,1997,KwaZulu-,539,Rural,1997,1411,1,1968,31,0,4,1997,12,0,0,1,0,2,2,4,1,4,1,3,1997,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
KwaZulu-,514,KwaZulu-,501,Urban,1960,KwaZulu-,550,Rural,1964,,,,,,,,,,,,,,,,,,,,,,,,,Swazilan,Outside ,Rural,1970,KwaZulu-,539,Rural,1970,1413,0,1945,54,0,4,1970,9,0,0,1,0,2,4,4,1,4,4,4,1960,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
KwaZulu-,539,KwaZulu-,514,Urban,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,536,Rural,1991,KwaZulu-,539,Rural,1994,1414,1,1968,31,0,4,1996,13,0,0,0,1,3,3,4,1,4,4,4,1991,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
KwaZulu-,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,538,Rural,1988,KwaZulu-,539,Rural,1991,1426,0,1965,34,0,4,9999,10,0,0,1,0,2,2,4,0,3,3,4,1988,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
KwaZulu-,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,541,Rural,1991,1441,0,1944,55,0,4,1972,3,0,1,0,0,1,1,4,0,3,2,4,1991,47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
KwaZulu-,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,542,Urban,1997,1452,1,1971,28,0,4,9999,11,0,0,1,0,2,1,4,1,4,2,3,1997,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
KwaZulu-,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,542,Urban,1994,1454,0,1958,41,1,4,1995,10,0,0,1,0,2,1,4,1,2,4,1,1994,36,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
KwaZulu-,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,542,Urban,1990,1455,0,1975,24,1,4,9999,12,0,0,1,0,2,1,4,1,3,2,1,1990,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
KwaZulu-,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,542,Urban,1995,1456,0,1981,18,0,4,9999,8,0,0,1,0,2,1,4,1,4,4,3,1995,14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
KwaZulu-,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,533,Urban,1991,1474,0,1972,27,0,4,1991,12,0,0,1,0,2,1,4,1,3,3,3,1991,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
KwaZulu-,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,533,Rural,1997,1475,1,1963,37,1,4,9999,7,0,1,0,0,1,1,4,0,3,2,2,1997,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
North We,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,608,Rural,1977,1487,1,1943,55,0,7,9999,6,0,1,0,0,1,1,7,0,4,4,4,1977,34,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
North We,607,North We,613,Rural,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,607,Rural,1954,North We,608,Rural,1977,1489,0,1931,68,0,7,1953,8,0,0,1,0,2,3,7,0,4,4,4,1953,22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
North We,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,607,Urban,1997,North We,608,Rural,2000,1490,1,1981,19,0,7,9999,12,0,0,1,0,2,2,7,1,4,4,3,1997,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
North We,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,607,Rural,1974,North We,608,Rural,1977,1492,0,1959,40,1,7,1982,10,0,0,1,0,2,2,7,0,4,4,4,1974,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
North We,607,North We,608,Rural,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,607,Rural,1952,North We,608,Rural,1984,1493,0,1926,73,0,7,1951,3,0,1,0,0,1,3,7,0,3,3,4,1951,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
North We,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,608,Rural,1977,1495,1,1962,38,1,7,1994,11,0,0,1,0,2,1,7,0,4,4,2,1977,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
North We,607,North We,607,Rural,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,719,Urban,1977,North We,608,Rural,1979,1496,1,1958,40,0,7,9999,9,0,0,1,0,2,3,7,0,4,4,4,1970,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
North We,605,North We,606,Rural,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,615,Urban,1992,North We,608,Rural,1998,1498,0,1968,31,0,7,1991,12,0,0,1,0,2,3,7,0,4,4,4,1986,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
North We,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,608,Rural,1997,North We,608,Rural,1999,1501,0,1980,19,0,7,9999,12,0,0,1,0,2,2,7,0,4,4,4,1997,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
North We,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,608,Rural,1989,North We,608,Rural,1992,1502,1,1972,27,0,7,1997,2,0,1,0,0,1,2,7,0,4,4,4,1989,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
North We,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,607,Urban,1996,North We,608,Rural,1999,1503,0,1950,49,0,7,1985,0,1,0,0,0,0,2,7,1,3,3,3,1996,46,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
North We,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,618,Urban,1979,1504,1,1957,42,0,5,1984,10,0,0,1,0,2,1,7,1,4,2,3,1979,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Gauteng,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,618,Rural,1966,North We,618,Urban,1969,1505,0,1943,55,0,8,1970,7,0,1,0,0,1,2,7,0,4,4,4,1966,23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
Gauteng,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,618,Urban,1969,1514,0,1956,43,1,8,9999,10,0,0,1,0,2,1,7,1,4,4,1,1969,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
KwaZulu-,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,618,Urban,1997,1516,1,1975,24,0,4,9999,1,0,1,0,0,1,1,7,1,3,3,3,1997,22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Gauteng,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,618,Urban,1979,1517,1,1946,53,0,8,1977,8,0,0,1,0,2,1,7,1,2,2,3,1979,33,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Gauteng,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,618,Urban,1982,1522,0,1968,31,0,8,1986,12,0,0,1,0,2,1,7,1,4,4,1,1982,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
Gauteng,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,703,Urban,1967,North We,618,Urban,1968,1524,1,1938,61,1,8,1969,10,0,0,1,0,2,2,8,1,2,2,1,1967,29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Gauteng,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,618,Urban,1969,1525,1,1944,55,1,8,1976,8,0,0,1,0,2,1,7,1,3,3,1,1969,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
North We,618,North We,606,Rural,1991,North We,618,Urban,1992,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,821,Urban,1999,North We,618,Urban,1999,1527,1,1975,24,1,8,9999,13,0,0,0,1,3,4,7,0,4,4,2,1991,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
North We,618,Northern,910,Rural,1984,North We,615,Urban,1992,,,,,,,,,,,,,,,,,,,,,,,,,North We,614,Urban,1998,North We,618,Urban,1999,1528,0,1968,31,1,7,9999,13,0,0,0,1,3,4,6,0,4,4,2,1984,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
North We,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,701,Urban,1966,North We,618,Urban,1969,1531,1,1939,60,0,7,1967,8,0,0,1,0,2,2,8,1,4,3,3,1966,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
North We,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,618,Urban,1968,1534,1,1937,62,0,7,9999,4,0,1,0,0,1,1,7,1,4,4,3,1968,31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
North We,616,North We,618,Urban,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,618,Rural,1976,North We,618,Urban,1981,1537,0,1952,47,1,7,1979,7,0,1,0,0,1,3,7,1,3,3,4,1971,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
North We,605,North We,608,Urban,1982,North We,616,Urban,1991,Gauteng,716,Urban,1990,,,,,,,,,,,,,,,,,,,,,North We,605,Rural,1991,North We,605,Rural,1993,1547,0,1969,30,0,7,9999,9,0,0,1,0,2,5,7,1,4,4,4,1982,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
North We,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,603,Rural,1985,North We,605,Rural,1993,1550,1,1950,49,0,7,9999,8,0,0,1,0,2,2,7,0,4,4,4,1985,35,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
North We,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,605,Rural,1979,1551,0,1948,51,1,7,1970,8,0,0,1,0,2,1,7,0,4,4,2,1979,31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
North We,613,North We,605,Rural,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,724,Urban,1999,North We,605,Rural,1976,1553,0,1963,36,0,7,1984,5,0,1,0,0,1,3,7,0,4,4,2,1976,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Free Sta,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,613,Rural,1997,North We,605,Rural,1999,1555,0,1954,45,0,9,9999,6,0,1,0,0,1,2,7,0,3,3,2,1997,43,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
North We,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,605,Rural,1980,1557,0,1967,32,0,7,9999,10,0,0,1,0,2,1,7,0,4,4,4,1980,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
North We,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1999,1558,0,1959,40,0,7,1990,2,0,1,0,0,1,1,7,1,4,4,1,1999,40,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
North We,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1991,1559,0,1972,27,0,7,1995,12,0,0,1,0,2,1,7,1,4,4,3,1991,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
North We,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1992,1562,1,1962,37,0,7,1984,11,0,0,1,0,2,1,7,1,3,3,3,1992,30,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
North We,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1997,1563,0,1954,45,0,7,1986,2,0,1,0,0,1,1,7,1,4,4,3,1997,43,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
North We,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,605,Urban,1984,North We,616,Urban,1995,1564,1,1970,29,1,7,9999,14,0,0,0,1,3,2,7,1,4,4,1,1984,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
North We,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1993,1566,0,1969,30,0,7,1990,5,0,1,0,0,1,1,7,1,4,4,3,1993,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
North We,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1990,1567,1,1957,42,0,7,1990,6,0,1,0,0,1,1,7,1,4,4,3,1990,33,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
North We,607,Free Sta,427,Urban,1996,Free Sta,450,Urban,1996,,,,,,,,,,,,,,,,,,,,,,,,,North We,608,Rural,1997,North We,616,Urban,1998,1568,0,1972,27,0,9,9999,4,0,1,0,0,1,4,9,1,4,4,4,1996,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
North We,608,North We,608,Rural,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,716,Rural,,North We,616,Urban,1991,1580,0,1944,55,0,7,1961,0,1,0,0,0,0,3,7,0,4,4,4,1962,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
Gauteng,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,717,Rural,1992,North We,616,Urban,1999,1582,0,1966,33,0,8,1984,7,0,1,0,0,1,2,8,0,3,3,4,1992,26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
North We,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1993,1583,0,1980,19,0,7,9999,12,0,0,1,0,2,1,7,1,4,4,3,1993,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
North We,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1999,1586,0,1978,21,0,7,9999,7,0,1,0,0,1,1,7,1,4,4,3,1999,21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
North We,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1991,1587,0,1979,20,0,7,9999,4,0,1,0,0,1,1,7,1,4,4,3,1991,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Gauteng,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1992,1588,1,1979,20,0,7,9999,12,0,0,1,0,2,1,7,1,4,4,3,1992,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
North We,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1991,1589,1,1954,45,0,7,1976,5,0,1,0,0,1,1,7,1,3,3,3,1991,37,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
North We,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1997,1590,0,1957,42,0,7,9999,8,0,0,1,0,2,1,7,1,3,3,3,1997,40,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
North We,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1998,1591,0,1981,18,0,7,9999,8,0,0,1,0,2,1,7,1,4,4,3,1998,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
North We,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1999,1592,0,1979,20,0,7,9999,12,0,0,1,0,2,1,7,1,4,4,3,1999,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
North We,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1999,1593,0,1956,43,0,7,1975,0,1,0,0,0,0,1,7,1,4,4,3,1999,43,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Zimbabwe,Outside ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1983,1594,1,1960,40,0,7,1990,10,0,0,1,0,2,1,7,1,3,3,1,1983,23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
North We,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1999,1595,0,1970,29,0,7,9999,6,0,1,0,0,1,1,7,1,4,4,3,1999,29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
North We,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1999,1596,0,1968,31,0,7,9999,7,0,1,0,0,1,1,7,1,4,4,3,1999,31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
North We,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1999,1597,0,1972,27,0,7,1991,5,0,1,0,0,1,1,7,1,4,4,3,1999,27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
North We,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1999,1598,1,1968,31,0,7,9999,12,0,0,1,0,2,1,7,1,4,4,3,1999,31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
North We,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1999,1599,0,1979,20,0,7,1998,1,0,1,0,0,1,1,7,1,4,4,3,1999,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
North We,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North We,616,Urban,1999,1601,0,1979,20,0,7,9999,8,0,0,1,0,2,1,7,1,3,3,3,1999,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Mpumalan,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,827,Rural,1993,Gauteng,703,Urban,1998,1603,1,1978,21,0,5,9999,12,0,0,1,0,2,2,5,0,4,4,4,1993,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Northern,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,703,Urban,1996,1604,1,1975,24,0,6,9999,12,0,0,1,0,2,1,8,1,4,4,3,1996,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Northern,923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauteng,703,Urban,1990,1605,1,1968,31,0,6,9999,11,0,0,1,0,2,1,8,1,4,4,3,1990,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Northern,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mpumalan,817,Urban,1985,Gauteng,703,Urban,1991,1606,1,1968,30,0,6,1996,3,0,1,0,0,1,2,5,1,4,4,3,1985,17,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
